customer_key,customer_name,segment,loyalty_tier,signup_date,geography_key
2493,Margaret Wilson,Small Business,Silver,2025-10-21,8
2494,Amara Martinez,Small Business,None,2025-04-29,14
2495,Betty Miller,Consumer,Gold,2024-03-08,23
2496,Thomas Gonzalez,Consumer,Platinum,2025-05-24,12
2497,Christopher Anderson,Small Business,Silver,2024-11-30,9
2498,Christopher Robinson,Small Business,None,2024-01-08,12
2499,Thomas Wilson,Small Business,None,2025-05-13,6
2500,Robert Lewis,Consumer,Silver,2024-09-02,9
2501,Sarah Robinson,Consumer,Gold,2024-07-03,13
2502,Lisa Thompson,Consumer,None,2025-09-21,22
2503,Priya Harris,Consumer,None,2024-07-25,33
2504,Fatima Rodriguez,Small Business,Platinum,2025-02-04,34
2505,Sofia Robinson,Small Business,Silver,2025-03-21,13
2506,Robert Anderson,Enterprise,Silver,2025-07-05,19
2507,Charles Hernandez,Consumer,Platinum,2025-02-21,2
2508,John Thomas,Enterprise,Silver,2025-04-19,27
2509,Joseph Robinson,Consumer,None,2025-08-28,21
2510,Robert Clark,Enterprise,None,2025-11-15,15
2511,Thomas Smith,Consumer,Platinum,2024-08-22,34
2512,Mark Davis,Consumer,Platinum,2024-01-03,26
2513,Sarah Moore,Consumer,Platinum,2024-01-17,27
2514,Karen Harris,Enterprise,None,2025-05-23,4
2515,Diego Martinez,Enterprise,None,2024-08-28,8
2516,Nancy Garcia,Small Business,None,2024-01-15,13
2517,Jessica Thomas,Consumer,Silver,2024-04-11,2
2518,Thomas Garcia,Consumer,None,2025-11-18,19
2519,Margaret Miller,Consumer,Platinum,2025-01-05,11
2520,Karen Moore,Enterprise,Gold,2024-03-19,5
2521,James Davis,Enterprise,None,2024-10-03,5
2522,Mark Hernandez,Small Business,Gold,2025-05-27,8
2523,Sandra Taylor,Small Business,None,2025-05-07,8
2524,Jennifer Lopez,Consumer,Gold,2024-12-27,6
2525,Aisha Rodriguez,Small Business,Gold,2025-09-27,2
2526,Jennifer Williams,Consumer,Silver,2024-05-29,11
2527,Aisha Miller,Consumer,None,2025-10-08,31
2528,Matthew Sanchez,Small Business,Gold,2024-04-16,28
2529,Betty Miller,Consumer,Silver,2024-07-13,11
2530,Amara White,Small Business,Platinum,2024-08-20,5
2531,Wei Moore,Consumer,None,2025-01-31,30
2532,Robert Johnson,Consumer,None,2024-07-11,29
2533,Lisa Lee,Small Business,None,2025-03-01,22
2534,Christopher Ramirez,Consumer,None,2024-03-28,30
2535,Carlos Moore,Consumer,Silver,2025-08-30,8
2536,Diego White,Consumer,None,2024-05-02,22
2537,Christopher Davis,Small Business,None,2025-07-03,20
2538,Michael Johnson,Enterprise,None,2025-11-11,20
2539,Thomas Clark,Consumer,Gold,2024-06-05,25
2540,John Taylor,Consumer,Silver,2024-03-17,24
2541,Anthony Smith,Consumer,Silver,2024-10-18,2
2542,David Robinson,Consumer,None,2025-09-09,34
2543,Linda Brown,Consumer,None,2024-12-07,17
2544,Yuki Miller,Consumer,None,2024-08-25,6
2545,Diego Harris,Enterprise,Gold,2025-07-16,6
2546,Aisha Martinez,Small Business,Gold,2024-04-12,20
2547,Robert Martinez,Small Business,None,2024-04-05,27
2548,Patricia Jones,Enterprise,Silver,2024-04-06,5
2549,Michael Lewis,Consumer,None,2024-02-13,31
2550,Aisha Brown,Consumer,Silver,2024-06-11,17
2551,Jessica Williams,Consumer,Gold,2024-06-21,22
2552,Michael Lee,Consumer,Silver,2025-04-26,2
2553,William White,Enterprise,None,2024-09-01,33
2554,Carlos Lewis,Small Business,Gold,2025-08-13,18
2555,Richard Thomas,Consumer,Silver,2024-03-01,16
2556,Matthew Miller,Consumer,None,2024-10-26,34
2557,Amara Wilson,Consumer,Gold,2024-10-02,19
2558,Linda Thompson,Consumer,Silver,2024-09-18,27
2559,Linda Gonzalez,Small Business,Silver,2024-09-16,13
2560,Amara Brown,Small Business,None,2024-05-15,16
2561,Jessica White,Small Business,None,2024-03-14,3
2562,Susan Rodriguez,Consumer,None,2025-08-11,8
2563,Linda Clark,Consumer,None,2025-02-27,1
2564,Elizabeth Jones,Consumer,None,2025-01-12,8
2565,Carlos Perez,Small Business,Gold,2025-03-30,18
2566,Elizabeth Miller,Consumer,Silver,2024-12-27,25
2567,Jessica Thomas,Consumer,None,2024-10-07,32
2568,Margaret Anderson,Small Business,Gold,2024-03-03,11
2569,Sandra Taylor,Consumer,Gold,2024-07-27,19
2570,Elizabeth Martinez,Consumer,None,2024-06-30,18
2571,Carlos Williams,Consumer,None,2024-12-22,30
2572,Richard Thompson,Enterprise,None,2025-05-03,18
2573,Priya Davis,Consumer,None,2024-05-16,29
2574,Wei Gonzalez,Consumer,Platinum,2025-07-18,15
2575,Linda Rodriguez,Consumer,None,2025-06-18,24
2576,Carlos Sanchez,Consumer,Silver,2025-02-17,20
2577,Michael Davis,Small Business,Gold,2024-09-15,19
2578,Diego Ramirez,Consumer,Platinum,2024-07-06,34
2579,James Jones,Small Business,Gold,2024-12-01,2
2580,Anthony Jackson,Consumer,None,2024-01-02,22
2581,Karen White,Small Business,None,2024-09-14,28
2582,Richard Lee,Small Business,Silver,2025-11-16,26
2583,Yuki Lopez,Consumer,None,2025-01-24,7
2584,Jessica Hernandez,Consumer,Gold,2024-12-10,3
2585,Aisha Hernandez,Consumer,Silver,2024-08-21,32
2586,John Brown,Consumer,None,2024-08-24,9
2587,Sandra Wilson,Small Business,Platinum,2024-04-15,5
2588,Mark Thompson,Small Business,None,2024-08-14,9
2589,Michael Johnson,Enterprise,None,2024-01-12,17
2590,Sarah Lee,Consumer,Gold,2024-08-02,29
2591,Sofia Brown,Small Business,Silver,2024-09-13,6
2592,Jessica Johnson,Consumer,Silver,2024-10-10,31
2593,James Robinson,Small Business,Gold,2024-08-09,32
2594,Michael Williams,Consumer,Silver,2025-08-19,33
2595,James Wilson,Small Business,Silver,2024-12-31,23
2596,William Smith,Consumer,Silver,2025-10-04,7
2597,Richard Garcia,Small Business,Silver,2024-08-27,11
2598,Richard Clark,Consumer,Silver,2024-07-21,14
2599,Mark Davis,Consumer,Gold,2024-02-02,9
2600,Susan Lopez,Consumer,None,2025-03-18,20
2601,William Thomas,Consumer,None,2024-01-08,25
2602,Barbara Perez,Consumer,None,2024-04-21,27
2603,John Jones,Consumer,Silver,2024-04-21,27
2604,William Rodriguez,Small Business,Silver,2025-07-22,34
2605,Amara Lewis,Consumer,Platinum,2025-04-08,22
2606,Aisha Perez,Consumer,Silver,2025-04-04,14
2607,Mark Rodriguez,Consumer,Gold,2024-09-23,21
2608,Mary Miller,Consumer,Silver,2024-10-29,26
2609,Jennifer Ramirez,Enterprise,None,2024-05-09,8
2610,Aisha Ramirez,Consumer,Gold,2025-07-27,8
2611,Amara Thompson,Consumer,Silver,2024-02-24,9
2612,Joseph Sanchez,Enterprise,Silver,2024-09-03,9
2613,Liam Moore,Consumer,None,2024-09-04,5
2614,Carlos Moore,Consumer,Silver,2024-09-22,6
2615,Barbara Johnson,Small Business,None,2025-05-17,28
2616,Joseph Thompson,Consumer,None,2025-06-14,6
2617,Margaret White,Consumer,Silver,2024-11-25,6
2618,Nancy Smith,Small Business,Gold,2024-01-12,3
2619,Mary Ramirez,Consumer,Gold,2024-03-26,2
2620,Amara Williams,Consumer,Gold,2024-07-13,6
2621,Mark Sanchez,Small Business,Silver,2024-02-28,24
2622,Liam Smith,Consumer,Silver,2024-12-27,10
2623,Fatima Lee,Consumer,None,2024-10-26,19
2624,Elizabeth Martin,Consumer,Gold,2024-10-21,31
2625,John Jones,Consumer,Gold,2024-10-22,12
2626,Christopher Gonzalez,Consumer,Silver,2024-02-11,31
2627,Robert Martin,Small Business,Gold,2024-01-03,4
2628,Matthew Lopez,Consumer,Silver,2024-03-31,22
2629,Carlos Jones,Consumer,None,2025-01-21,26
2630,Elizabeth Sanchez,Consumer,None,2025-06-07,18
2631,Patricia Lopez,Small Business,None,2024-06-23,20
2632,Robert Moore,Consumer,None,2025-10-02,3
2633,Jessica Wilson,Consumer,Platinum,2025-09-24,30
2634,Sofia Harris,Consumer,None,2024-07-08,34
2635,Patricia Robinson,Consumer,Silver,2025-02-05,8
2636,Diego Robinson,Consumer,Silver,2024-01-06,34
2637,Barbara Moore,Small Business,None,2025-05-25,31
2638,Richard Gonzalez,Consumer,None,2025-06-25,13
2639,Jessica Jones,Small Business,Silver,2024-05-24,5
2640,Charles White,Consumer,Silver,2025-06-18,11
2641,Karen Wilson,Consumer,Gold,2024-06-11,20
2642,David Lopez,Consumer,None,2025-03-17,34
2643,Thomas Williams,Small Business,None,2024-02-11,30
2644,Matthew Garcia,Small Business,Gold,2025-01-17,23
2645,Robert Garcia,Small Business,None,2024-08-22,26
2646,Aisha Perez,Consumer,Gold,2024-10-27,12
2647,Mary Perez,Consumer,None,2025-04-26,6
2648,Sarah Ramirez,Consumer,Gold,2025-06-09,19
2649,Fatima Robinson,Small Business,None,2024-08-19,2
2650,Diego Thompson,Consumer,Platinum,2025-06-15,33
2651,Nancy White,Consumer,Silver,2025-04-21,9
2652,Nancy Johnson,Consumer,Gold,2025-10-16,19
2653,Jessica Miller,Enterprise,Gold,2024-08-01,14
2654,Richard Clark,Consumer,Gold,2024-09-20,34
2655,Linda Gonzalez,Small Business,None,2024-05-24,15
2656,Liam Anderson,Small Business,Gold,2025-04-22,34
2657,Aisha Johnson,Consumer,Silver,2024-09-03,13
2658,Richard Thomas,Consumer,None,2024-05-17,14
2659,Joseph Johnson,Small Business,Platinum,2024-02-05,27
2660,Sofia Harris,Small Business,None,2025-05-23,33
2661,Matthew Brown,Small Business,Gold,2025-05-27,30
2662,Carlos Lewis,Enterprise,None,2024-01-11,1
2663,Mary Sanchez,Consumer,Gold,2025-08-23,2
2664,Linda Moore,Consumer,None,2025-09-03,9
2665,Matthew Hernandez,Small Business,None,2025-10-14,31
2666,Charles Clark,Enterprise,Gold,2025-03-01,8
2667,Susan Gonzalez,Small Business,None,2025-09-16,24
2668,Patricia Williams,Consumer,None,2025-09-10,20
2669,Carlos Lee,Consumer,None,2024-04-21,19
2670,Betty Taylor,Small Business,Silver,2024-12-17,31
2671,Anthony Miller,Enterprise,Silver,2024-06-10,11
2672,Fatima Jones,Consumer,None,2024-09-02,5
2673,Anthony Williams,Enterprise,Silver,2024-09-18,6
2674,Charles Jones,Consumer,Silver,2025-07-02,34
2675,Lisa Lee,Consumer,Platinum,2024-12-11,2
2676,Margaret Wilson,Small Business,None,2025-06-15,3
2677,David Wilson,Enterprise,Gold,2024-02-13,2
2678,Patricia Taylor,Consumer,Gold,2025-01-04,14
2679,Jennifer Clark,Consumer,Silver,2025-01-30,2
2680,Christopher White,Enterprise,Gold,2024-04-12,14
2681,Thomas Lewis,Consumer,None,2024-12-30,22
2682,Diego Garcia,Consumer,Silver,2025-08-08,28
2683,Wei Wilson,Consumer,Silver,2025-09-28,10
2684,Thomas Martinez,Consumer,Gold,2024-04-28,3
2685,James Sanchez,Small Business,None,2025-04-03,34
2686,Jessica Thomas,Consumer,None,2024-05-19,34
2687,Lisa Martin,Consumer,None,2024-02-24,8
2688,Mary Martin,Consumer,Silver,2025-06-03,4
2689,John Sanchez,Consumer,Platinum,2024-10-19,19
2690,Mark Rodriguez,Small Business,Silver,2025-02-16,11
2691,Sofia Lee,Consumer,None,2025-10-01,27
2692,Charles Clark,Small Business,None,2024-04-01,30
2693,Aisha Sanchez,Consumer,Platinum,2025-08-16,24
2694,Jessica Jones,Consumer,None,2025-08-01,22
2695,Fatima Lewis,Consumer,Platinum,2025-08-06,20
2696,Richard Garcia,Consumer,Gold,2024-04-20,13
2697,Joseph Martinez,Consumer,Silver,2025-03-16,10
2698,Patricia Wilson,Consumer,None,2025-07-25,2
2699,Linda Anderson,Consumer,None,2024-02-01,27
2700,Susan Martinez,Consumer,None,2025-06-16,15
2701,Liam Robinson,Consumer,Platinum,2025-10-27,24
2702,David Perez,Small Business,Gold,2024-10-18,2
2703,Anthony Lewis,Enterprise,Silver,2024-05-25,8
2704,Margaret Hernandez,Small Business,Gold,2025-07-16,2
2705,Betty Jackson,Small Business,None,2025-07-11,23
2706,Sarah Williams,Consumer,None,2025-08-09,25
2707,John Robinson,Consumer,Gold,2024-01-16,14
2708,Michael Perez,Small Business,None,2024-07-13,10
2709,Nancy Robinson,Small Business,Gold,2024-09-14,8
2710,Betty Moore,Consumer,Gold,2024-09-03,10
2711,Fatima Rodriguez,Small Business,None,2024-01-31,3
2712,Joseph Smith,Small Business,None,2025-11-14,1
2713,Betty Robinson,Enterprise,None,2024-03-05,25
2714,Matthew Taylor,Consumer,None,2024-03-17,13
2715,Sofia Hernandez,Enterprise,None,2024-02-19,2
2716,Patricia Martin,Consumer,Silver,2024-03-23,18
2717,Christopher Johnson,Small Business,Gold,2025-02-21,30
2718,Carlos Miller,Consumer,None,2025-10-19,29
2719,Lisa Davis,Consumer,Silver,2024-10-03,18
2720,Mark Martin,Consumer,Silver,2025-02-04,19
2721,Mark Lewis,Small Business,None,2025-02-16,9
2722,David Martin,Consumer,Gold,2024-12-18,9
2723,Wei White,Enterprise,Platinum,2025-01-28,31
2724,Yuki Thompson,Consumer,Platinum,2024-09-26,5
2725,Aisha Rodriguez,Consumer,Silver,2024-07-18,5
2726,Jennifer Robinson,Consumer,Platinum,2024-11-17,9
2727,Richard Lopez,Consumer,Gold,2024-04-21,26
2728,Sandra Smith,Small Business,None,2024-06-17,14
2729,William Smith,Consumer,None,2024-04-25,25
2730,Fatima Perez,Consumer,Silver,2024-05-15,21
2731,Daniel Gonzalez,Consumer,None,2024-07-13,8
2732,Aisha Martinez,Consumer,Silver,2024-09-27,20
2733,William Ramirez,Consumer,None,2024-02-18,21
2734,Fatima Johnson,Consumer,Platinum,2025-03-17,7
2735,Jessica Anderson,Consumer,None,2025-11-29,14
2736,Priya Moore,Enterprise,Silver,2024-05-25,7
2737,Wei Perez,Enterprise,None,2024-06-23,33
2738,William Lee,Small Business,Silver,2025-05-18,6
2739,Barbara Brown,Consumer,Platinum,2024-09-24,13
2740,William Jackson,Small Business,Silver,2025-05-18,22
2741,Mark Davis,Small Business,Silver,2024-08-25,28
2742,Linda Ramirez,Consumer,Platinum,2024-06-30,33
2743,Anthony Smith,Consumer,None,2024-08-22,22
2744,Mary Thomas,Small Business,Platinum,2025-02-16,28
2745,Sandra Thomas,Small Business,Silver,2025-02-16,4
2746,Betty Taylor,Consumer,None,2024-01-16,10
2747,Aisha Jones,Small Business,None,2025-11-05,6
2748,Daniel Hernandez,Enterprise,Silver,2024-03-29,11
2749,Lisa Smith,Enterprise,Platinum,2025-07-06,22
2750,Thomas Gonzalez,Consumer,Gold,2024-03-15,10
2751,Barbara Williams,Consumer,Platinum,2024-12-01,9
2752,Liam Johnson,Consumer,Silver,2024-08-28,18
2753,Charles Sanchez,Consumer,Gold,2024-06-11,2
2754,Nancy Sanchez,Small Business,None,2025-09-11,3
2755,Aisha Wilson,Enterprise,Silver,2025-06-03,17
2756,Karen Lewis,Consumer,Silver,2025-09-16,22
2757,Jennifer Martinez,Consumer,Silver,2025-04-07,23
2758,Robert Thompson,Consumer,None,2024-04-03,29
2759,Aisha Gonzalez,Consumer,Silver,2025-02-03,29
2760,Barbara Smith,Consumer,None,2024-10-08,29
2761,Sofia Williams,Consumer,Silver,2025-05-21,30
2762,Aisha Jones,Consumer,Gold,2025-06-01,28
2763,David Hernandez,Consumer,Platinum,2025-08-13,34
2764,Robert Sanchez,Consumer,None,2025-11-28,21
2765,Barbara Perez,Consumer,None,2025-01-12,16
2766,Mary Perez,Consumer,Silver,2025-02-03,24
2767,Sandra Jackson,Small Business,None,2024-02-01,3
2768,Aisha Garcia,Consumer,None,2025-01-18,22
2769,Carlos Gonzalez,Consumer,None,2025-08-30,30
2770,Sofia Martinez,Consumer,Platinum,2025-10-15,12
2771,Aisha White,Small Business,None,2025-02-04,18
2772,Richard Moore,Consumer,None,2024-12-14,7
2773,Christopher Garcia,Consumer,Platinum,2025-05-09,22
2774,Matthew Garcia,Enterprise,None,2025-02-17,11
2775,Joseph Hernandez,Small Business,None,2025-09-14,34
2776,Joseph Ramirez,Consumer,None,2024-04-18,33
2777,Lisa Smith,Consumer,None,2025-06-15,32
2778,Diego Hernandez,Consumer,Silver,2025-09-16,2
2779,Charles Clark,Consumer,None,2024-08-17,17
2780,Sofia Brown,Consumer,Gold,2025-08-13,33
2781,Priya Martin,Consumer,Silver,2024-06-17,31
2782,Nancy Jackson,Small Business,None,2024-10-02,16
2783,Lisa Miller,Consumer,None,2024-11-10,26
2784,Michael Hernandez,Consumer,Silver,2024-07-26,21
2785,Lisa Martin,Consumer,Gold,2025-03-05,14
2786,Carlos Brown,Consumer,None,2025-03-12,16
2787,Mary Martin,Small Business,Silver,2024-06-02,18
2788,Michael Martinez,Small Business,None,2024-02-06,6
2789,Matthew Martin,Small Business,Silver,2024-05-04,34
2790,Diego Johnson,Consumer,None,2025-05-04,9
2791,Jessica Ramirez,Consumer,Gold,2025-06-23,33
2792,Betty Garcia,Consumer,Gold,2024-12-04,9
2793,Margaret Wilson,Small Business,Silver,2024-11-28,4
2794,Anthony Sanchez,Consumer,None,2025-07-05,29
2795,William Jones,Consumer,Platinum,2024-12-11,32
2796,Sarah Moore,Consumer,None,2025-08-25,22
2797,Christopher Sanchez,Consumer,None,2024-07-01,19
2798,Sofia Robinson,Small Business,None,2024-03-25,8
2799,Nancy Smith,Small Business,None,2024-01-07,9
2800,Karen Lopez,Consumer,None,2025-08-23,15
2801,Jessica Jones,Small Business,None,2024-11-29,8
2802,James Hernandez,Consumer,None,2025-05-07,22
2803,Margaret Moore,Consumer,None,2025-11-29,12
2804,Carlos Taylor,Consumer,Platinum,2025-01-30,25
2805,Wei Jones,Consumer,Gold,2024-08-15,32
2806,Mark White,Consumer,Silver,2025-10-20,19
2807,David Lopez,Enterprise,None,2024-06-20,33
2808,John Taylor,Small Business,Gold,2024-06-26,14
2809,Michael White,Small Business,None,2024-07-13,9
2810,Liam Jones,Consumer,None,2025-10-03,1
2811,Matthew White,Consumer,None,2024-04-02,1
2812,Wei Garcia,Consumer,None,2025-07-20,14
2813,William Harris,Consumer,None,2025-02-17,31
2814,Sandra Garcia,Consumer,None,2024-12-24,12
2815,Lisa Moore,Consumer,None,2025-05-10,18
2816,Yuki Johnson,Consumer,Silver,2024-05-25,21
2817,Sandra Gonzalez,Consumer,Silver,2024-04-14,16
2818,Barbara Thompson,Consumer,None,2024-05-03,29
2819,Sandra Perez,Consumer,Silver,2024-07-22,14
2820,Susan Robinson,Consumer,None,2024-01-30,12
2821,Yuki Jackson,Small Business,Platinum,2025-02-25,14
2822,Margaret Sanchez,Small Business,None,2025-11-04,21
2823,Karen Davis,Small Business,None,2024-08-30,10
2824,Lisa Thompson,Small Business,Silver,2025-08-14,16
2825,Christopher Moore,Consumer,Silver,2024-09-30,20
2826,Sandra White,Consumer,None,2024-08-12,32
2827,Jessica Smith,Small Business,Silver,2024-09-24,22
2828,Wei Martin,Small Business,Silver,2024-07-03,8
2829,Amara Anderson,Consumer,None,2024-07-10,1
2830,William Johnson,Small Business,Silver,2024-09-09,22
2831,Carlos Robinson,Consumer,Silver,2024-04-25,32
2832,Christopher Jones,Consumer,None,2024-09-05,34
2833,Michael Jones,Small Business,Silver,2025-02-10,24
2834,Patricia Moore,Consumer,None,2024-06-26,13
2835,Diego Thomas,Consumer,Gold,2025-06-15,30
2836,Mark Lopez,Small Business,None,2025-01-16,14
2837,Jessica Lee,Small Business,Gold,2024-03-03,26
2838,Robert Miller,Enterprise,None,2024-10-11,2
2839,Matthew Lee,Small Business,Silver,2025-08-09,6
2840,Linda Anderson,Small Business,None,2024-12-21,5
2841,Susan Ramirez,Small Business,Silver,2024-01-24,6
2842,William Harris,Consumer,None,2025-11-10,23
2843,Priya Rodriguez,Consumer,Gold,2024-07-16,33
2844,James Jackson,Consumer,Silver,2025-04-26,27
2845,Wei Williams,Consumer,Silver,2024-05-28,8
2846,Elizabeth Brown,Consumer,Silver,2024-06-10,14
2847,Sandra Wilson,Consumer,None,2025-11-07,30
2848,Jennifer Brown,Consumer,None,2025-01-26,8
2849,Barbara Johnson,Small Business,None,2025-09-24,8
2850,Nancy Perez,Enterprise,None,2025-03-24,34
2851,Sofia White,Consumer,None,2024-02-07,14
2852,Matthew Hernandez,Consumer,None,2025-07-03,14
2853,Karen Harris,Consumer,Gold,2024-04-16,34
2854,Barbara Brown,Consumer,Silver,2024-10-18,6
2855,Betty Lee,Enterprise,Gold,2024-05-23,34
2856,Yuki Perez,Consumer,None,2024-05-17,21
2857,David Smith,Enterprise,None,2025-01-10,13
2858,Matthew Clark,Consumer,Platinum,2025-11-01,5
2859,Yuki Martin,Small Business,Silver,2024-05-11,23
2860,Mary Harris,Enterprise,None,2024-08-22,7
2861,Sarah Miller,Consumer,Silver,2025-01-02,28
2862,Matthew Martinez,Small Business,None,2024-08-05,9
2863,John Lewis,Consumer,Silver,2024-01-27,10
2864,Patricia Wilson,Consumer,Silver,2025-01-05,8
2865,Diego Thomas,Consumer,Silver,2024-03-02,18
2866,Mark White,Consumer,Silver,2025-03-17,6
2867,Anthony Davis,Small Business,Silver,2024-05-09,9
2868,Michael Hernandez,Enterprise,None,2024-09-24,21
2869,James Davis,Consumer,None,2024-02-03,19
2870,Sofia Lopez,Consumer,Gold,2025-05-23,26
2871,Mark Lopez,Consumer,None,2024-11-11,28
2872,Amara Perez,Consumer,Gold,2025-01-15,23
2873,Jessica Rodriguez,Consumer,Gold,2024-04-18,31
2874,Sandra Wilson,Consumer,None,2024-04-23,1
2875,Linda Sanchez,Consumer,None,2024-05-05,33
2876,Anthony Moore,Consumer,None,2024-04-12,15
2877,Jennifer Thomas,Consumer,Silver,2025-03-09,11
2878,Carlos Brown,Consumer,Silver,2025-04-03,24
2879,Michael Hernandez,Consumer,Silver,2025-04-19,4
2880,Anthony Anderson,Consumer,Silver,2024-09-09,7
2881,Nancy Williams,Consumer,Silver,2024-10-21,4
2882,Sarah Thomas,Small Business,None,2024-07-23,20
2883,Richard Smith,Consumer,None,2025-08-01,2
2884,Carlos Perez,Consumer,None,2025-04-02,23
2885,Thomas Thomas,Consumer,None,2024-07-28,2
2886,Richard Perez,Consumer,Gold,2025-09-13,13
2887,Mark Robinson,Small Business,None,2025-03-23,17
2888,Elizabeth Williams,Consumer,None,2025-08-22,23
2889,David Thompson,Consumer,Platinum,2024-01-20,31
2890,Betty Wilson,Consumer,None,2024-04-12,28
2891,Amara Smith,Consumer,Silver,2024-04-29,5
2892,Sandra Brown,Consumer,Silver,2024-02-08,17
2893,Amara Davis,Small Business,Gold,2025-07-30,5
2894,Sarah Jackson,Consumer,Platinum,2024-11-18,1
2895,John Hernandez,Consumer,Silver,2024-02-13,12
2896,Robert Sanchez,Small Business,Gold,2025-10-24,20
2897,Betty Sanchez,Consumer,Silver,2025-05-19,34
2898,Richard Anderson,Small Business,None,2024-05-03,29
2899,Diego White,Consumer,None,2024-04-14,19
2900,Michael Jones,Consumer,None,2025-05-11,14
2901,Priya Jackson,Consumer,None,2024-09-11,18
2902,Christopher Wilson,Small Business,Platinum,2024-08-03,12
2903,Amara Martin,Consumer,None,2025-08-19,19
2904,Sofia Anderson,Small Business,Gold,2024-03-09,1
2905,William Lewis,Consumer,None,2025-11-07,28
2906,Patricia Taylor,Small Business,None,2025-07-07,30
2907,Anthony Johnson,Small Business,None,2025-11-07,11
2908,Thomas Brown,Consumer,Silver,2024-08-28,6
2909,Sofia Jackson,Consumer,Platinum,2025-09-01,33
2910,Amara Anderson,Consumer,None,2024-04-24,10
2911,Mary White,Consumer,None,2025-10-02,33
2912,Fatima Smith,Enterprise,Gold,2025-07-13,5
2913,Karen Moore,Small Business,Silver,2024-06-13,9
2914,Daniel Taylor,Consumer,None,2024-08-26,33
2915,Fatima Lopez,Consumer,None,2024-01-12,29
2916,Mary Rodriguez,Consumer,Silver,2025-03-04,3
2917,Jennifer Clark,Consumer,None,2024-07-12,12
2918,Liam Gonzalez,Small Business,Platinum,2025-10-25,6
2919,Fatima Lewis,Small Business,None,2025-11-21,32
2920,William Martin,Enterprise,None,2025-07-27,28
2921,Betty Jackson,Consumer,None,2025-11-11,31
2922,Amara Lopez,Consumer,Gold,2024-04-30,15
2923,Amara Wilson,Consumer,Silver,2024-12-29,8
2924,Diego Lee,Consumer,Silver,2024-06-30,16
2925,Diego Moore,Small Business,None,2024-12-07,15
2926,Sandra Jackson,Consumer,None,2024-07-05,26
2927,Liam Robinson,Consumer,Silver,2025-10-17,27
2928,Matthew Moore,Enterprise,None,2024-09-28,16
2929,Sarah Anderson,Consumer,None,2024-11-15,33
2930,Elizabeth Moore,Consumer,None,2024-04-14,22
2931,Daniel Jackson,Consumer,Silver,2025-10-07,16
2932,David Smith,Enterprise,Gold,2025-08-10,33
2933,Sarah Moore,Small Business,None,2025-06-29,26
2934,Robert Lewis,Enterprise,None,2024-05-20,28
2935,Elizabeth Harris,Consumer,None,2025-03-31,34
2936,Mary Martin,Consumer,None,2024-04-01,5
2937,Linda Jackson,Small Business,Platinum,2025-01-01,16
2938,William Clark,Consumer,None,2025-02-21,14
2939,Anthony Lewis,Consumer,None,2024-12-15,1
2940,Thomas Hernandez,Consumer,Gold,2024-04-06,33
2941,Mary Robinson,Enterprise,None,2025-01-03,11
2942,Karen Thomas,Consumer,None,2024-09-25,10
2943,Christopher Lee,Small Business,None,2024-07-16,3
2944,Yuki Wilson,Consumer,Silver,2024-03-05,26
2945,John Harris,Small Business,Silver,2024-05-09,34
2946,Yuki Harris,Consumer,Gold,2025-07-13,3
2947,James Ramirez,Small Business,None,2025-04-17,26
2948,Sarah Williams,Consumer,Gold,2024-10-04,29
2949,Michael Sanchez,Consumer,Gold,2024-11-30,15
2950,Matthew Rodriguez,Small Business,Silver,2025-09-23,28
2951,Jessica Thompson,Consumer,None,2025-09-25,26
2952,Fatima Gonzalez,Consumer,Silver,2024-04-02,20
2953,Christopher Sanchez,Consumer,None,2024-04-23,4
2954,Liam Perez,Small Business,Gold,2024-02-29,12
2955,Lisa Davis,Consumer,None,2024-02-15,25
2956,Jennifer Wilson,Small Business,Silver,2024-08-20,4
2957,Diego Sanchez,Consumer,None,2024-07-31,26
2958,David Brown,Consumer,None,2025-08-16,33
2959,Patricia Gonzalez,Consumer,Silver,2024-01-08,32
2960,Yuki Martinez,Consumer,Silver,2024-11-01,9
2961,Barbara Johnson,Enterprise,Silver,2025-01-20,19
2962,Sarah Sanchez,Consumer,None,2025-03-17,28
2963,Margaret Rodriguez,Small Business,Platinum,2024-01-15,11
2964,Christopher Wilson,Small Business,None,2025-05-16,24
2965,Mary Jackson,Small Business,Platinum,2024-11-11,29
2966,Richard Sanchez,Consumer,None,2025-09-15,33
2967,Lisa Rodriguez,Small Business,Gold,2025-01-25,26
2968,Barbara Harris,Small Business,None,2024-12-10,27
2969,Betty Lee,Consumer,None,2025-09-10,22
2970,Patricia Smith,Small Business,None,2024-06-13,28
2971,Elizabeth Martinez,Consumer,Gold,2025-04-07,12
2972,Priya Martinez,Small Business,Silver,2024-05-17,26
2973,Matthew Smith,Consumer,Silver,2024-03-21,7
2974,Michael Williams,Small Business,None,2025-05-30,24
2975,Carlos Lee,Consumer,Gold,2024-03-02,25
2976,Aisha Smith,Consumer,Platinum,2025-04-30,7
2977,Priya Thompson,Consumer,Gold,2025-07-26,32
2978,Barbara Jackson,Enterprise,Gold,2025-03-30,23
2979,Sarah Anderson,Small Business,Gold,2025-02-22,9
2980,Margaret Williams,Enterprise,None,2024-04-23,10
2981,Carlos Rodriguez,Consumer,None,2025-05-05,15
2982,Amara White,Consumer,Silver,2025-06-29,25
2983,William Lopez,Consumer,None,2025-06-10,17
